,Configuration,Scale,trial,session_num,user,visits,perc_error,duration,Session,accuracy,age,gender,gaming_habits,route_planning,route_optimizations,GPS_usage,transitions_lenght,transitions_error
141,C4,S2,4,4,Amro,1-2-3-4-5-6-7-8-9-10-1,0.0342258807836056,119.17799999999988,C4_S2,100.0,20,male,4.0,3.0,4.0,4.0,326.40793991257743,0.0
142,C4,S2,5,4,Amro,1-2-3-4-5-6-7-8-9-10-1,40.954494622901,77.11400000000003,C4_S2,100.0,20,male,4.0,3.0,4.0,4.0,326.40793991257743,0.0
143,C4,S2,6,4,Amro,1-2-3-4-5-6-7-8-9-10-1,0.3296905127864346,115.4960000000001,C4_S2,100.0,20,male,4.0,3.0,4.0,4.0,326.40793991257743,0.0
144,C4,S3,1,3,Amro,1-2-3-4-5-6-7-8-9-10-1,1.133529379843763,178.0666,C4_S3,100.0,20,male,4.0,3.0,4.0,4.0,489.6036157312779,0.0
145,C4,S3,2,3,Amro,1-10-9-8-6-7-5-4-3-2-1,11.294076807758568,131.6210000000001,C4_S3,80.0,20,male,4.0,3.0,4.0,4.0,531.5224505018431,8.561790277621768
146,C4,S3,3,3,Amro,1-10-9-7-8-5-4-3-2-6-1,67.27267379796548,188.4789999999998,C4_S3,60.0,20,male,4.0,3.0,4.0,4.0,698.3543094996816,42.63667323138762
147,C4,S3,4,3,Amro,1-2-3-4-5-8-6-7-9-10-1,6.859832820571878,146.53099999999995,C4_S3,70.0,20,male,4.0,3.0,4.0,4.0,521.0903951594726,6.431075755264926
148,C4,S3,5,3,Amro,1-2-3-4-5-6-7-8-9-10-1,0.0,166.67200000000005,C4_S3,100.0,20,male,4.0,3.0,4.0,4.0,489.6036157312779,0.0
149,C4,S3,6,3,Amro,1-10-9-8-6-7-5-4-3-2-1,16.21913437691715,142.61699999999996,C4_S3,80.0,20,male,4.0,3.0,4.0,4.0,531.5224505018431,8.561790277621768
150,demo,session,1,0,Amro,1-2-3-4-5-6-1,2.4615690903144114,64.98621,demo_session,66.66666666666667,20,male,4.0,3.0,4.0,4.0,151.94837931338816,0.0
151,demo,session,2,0,Amro,1-2-3-4-5-6-1,2.467866741696743,64.23649999999999,demo_session,66.66666666666667,20,male,4.0,3.0,4.0,4.0,151.94837931338816,0.0
152,demo,session,3,0,Amro,1-6-5-4-3-2-1,0.5736280092446701,39.56490000000002,demo_session,66.66666666666667,20,male,4.0,3.0,4.0,4.0,151.94837931338816,0.0
153,demo,session,4,0,Amro,1-6-5-4-3-2-1,1.35372418047579,48.4273,demo_session,66.66666666666667,20,male,4.0,3.0,4.0,4.0,151.94837931338816,0.0
154,demo,session,5,0,Amro,1-6-5-4-3-2-1,0.0,44.01280000000003,demo_session,66.66666666666667,20,male,4.0,3.0,4.0,4.0,151.94837931338816,0.0
155,demo,session,6,0,Amro,1-6-5-4-3-2-1,0.850250653296676,42.09699999999998,demo_session,66.66666666666667,20,male,4.0,3.0,4.0,4.0,151.94837931338816,0.0
156,C1,S1,1,2,Annelina,1-3-4-5-6-7-8-9-10-2-1,29.325008465563023,32.8022,C1_S1,80.0,36,female,2.0,2.0,1.0,4.0,206.59200115426356,19.530150050167585
157,C1,S1,2,2,Annelina,1-2-3-4-5-6-7-8-9-10-1,3.743746214343281,30.887400000000014,C1_S1,100.0,36,female,2.0,2.0,1.0,4.0,172.8367286977851,1.6444253281431282e-14
158,C1,S1,3,2,Annelina,1-10-9-8-7-6-5-4-3-2-1,5.972097027275796,45.69010000000003,C1_S1,100.0,36,female,2.0,2.0,1.0,4.0,172.83672869778508,0.0
159,C1,S1,4,2,Annelina,1-2-3-4-5-6-7-8-9-10-1,0.0,45.59030000000001,C1_S1,100.0,36,female,2.0,2.0,1.0,4.0,172.8367286977851,1.6444253281431282e-14
160,C1,S1,5,2,Annelina,1-2-3-4-5-6-7-8-9-10-1,1.177607512650637,38.4803,C1_S1,100.0,36,female,2.0,2.0,1.0,4.0,172.8367286977851,1.6444253281431282e-14
161,C1,S1,6,2,Annelina,1-2-3-5-4-6-7-8-9-10-1,27.28111154035092,51.01830000000001,C1_S1,80.0,36,female,2.0,2.0,1.0,4.0,200.7606719170507,16.156255345524524
162,C1,S2,1,3,Annelina,1-2-3-4-5-6-7-8-9-10-1,2.025294570175374,74.01320000000004,C1_S2,100.0,36,female,2.0,2.0,1.0,4.0,345.6734573955702,1.6444253281431282e-14
163,C1,S2,2,3,Annelina,1-2-3-4-5-6-7-8-9-10-1,0.0825474684327182,78.72569999999996,C1_S2,100.0,36,female,2.0,2.0,1.0,4.0,345.6734573955702,1.6444253281431282e-14
164,C1,S2,3,3,Annelina,1-2-3-4-5-6-7-8-9-10-1,0.0,69.23469999999998,C1_S2,100.0,36,female,2.0,2.0,1.0,4.0,345.6734573955702,1.6444253281431282e-14
165,C1,S2,4,3,Annelina,1-2-3-4-5-6-7-8-9-10-1,0.2904588108216234,66.77030000000002,C1_S2,100.0,36,female,2.0,2.0,1.0,4.0,345.6734573955702,1.6444253281431282e-14
166,C1,S2,5,3,Annelina,1-2-3-4-5-6-7-8-9-10-1,2.753784711195917,84.10379999999998,C1_S2,100.0,36,female,2.0,2.0,1.0,4.0,345.6734573955702,1.6444253281431282e-14
167,C1,S2,6,3,Annelina,1-10-9-8-7-6-5-4-3-2-1,3.209280244871403,53.71590000000003,C1_S2,100.0,36,female,2.0,2.0,1.0,4.0,345.67345739557015,0.0
168,C1,S3,1,4,Annelina,1-2-3-4-5-6-7-8-9-10-1,1.872192572137927,95.57619999999996,C1_S3,100.0,36,female,2.0,2.0,1.0,4.0,518.5101860933553,0.0
169,C1,S3,2,4,Annelina,1-2-3-4-5-6-7-8-9-10-1,1.6306492955697245,89.19900000000007,C1_S3,100.0,36,female,2.0,2.0,1.0,4.0,518.5101860933553,0.0
170,C1,S3,3,4,Annelina,1-2-3-4-5-6-7-8-9-10-1,0.6928406913353854,89.01599999999985,C1_S3,100.0,36,female,2.0,2.0,1.0,4.0,518.5101860933553,0.0
171,C1,S3,4,4,Annelina,1-2-3-4-5-6-7-8-9-10-1,0.813651026075213,89.29899999999998,C1_S3,100.0,36,female,2.0,2.0,1.0,4.0,518.5101860933553,0.0
172,C1,S3,5,4,Annelina,1-2-3-4-5-6-7-8-9-10-1,1.1951400347339427,87.54999999999995,C1_S3,100.0,36,female,2.0,2.0,1.0,4.0,518.5101860933553,0.0
173,C1,S3,6,4,Annelina,1-2-3-4-5-6-7-8-9-10-1,0.0,98.10699999999996,C1_S3,100.0,36,female,2.0,2.0,1.0,4.0,518.5101860933553,0.0
174,C2,S1,1,7,Annelina,1-2-5-4-3-6-7-8-9-10-1,0.0,69.86700000000019,C2_S1,80.0,36,female,2.0,2.0,1.0,4.0,173.87526226247925,0.0
175,C2,S1,2,7,Annelina,1-3-5-2-4-6-7-8-9-10-1,8.294248885064688,41.27800000000025,C2_S1,50.0,36,female,2.0,2.0,1.0,4.0,187.4967450209695,7.834054471720934
176,C2,S1,3,7,Annelina,1-3-2-4-5-6-7-8-9-10-1,2.3464774626728846,33.63499999999976,C2_S1,80.0,36,female,2.0,2.0,1.0,4.0,180.18311123769465,3.6278012715191004
177,C2,S1,4,7,Annelina,1-4-5-2-3-6-7-8-9-10-1,7.543357289455324,37.332000000000335,C2_S1,70.0,36,female,2.0,2.0,1.0,4.0,185.29744319442386,6.569181137856098
178,C2,S1,5,7,Annelina,1-6-5-2-4-3-7-8-9-10-1,10.476806759434934,40.76199999999972,C2_S1,60.0,36,female,2.0,2.0,1.0,4.0,193.6092140468798,11.349487861367246
179,C2,S1,6,7,Annelina,1-2-5-4-3-6-7-8-9-10-1,0.0514856792230652,45.4399999999996,C2_S1,80.0,36,female,2.0,2.0,1.0,4.0,173.87526226247925,0.0
180,C2,S2,1,5,Annelina,1-2-3-4-5-6-7-8-9-10-1,2.0859306772011483,88.44899999999984,C2_S2,100.0,36,female,2.0,2.0,1.0,4.0,348.98039496722794,0.35346109171613277
181,C2,S2,2,5,Annelina,1-2-3-4-5-6-7-8-9-10-1,0.4905762766281307,145.54600000000005,C2_S2,100.0,36,female,2.0,2.0,1.0,4.0,348.98039496722794,0.35346109171613277
182,C2,S2,3,5,Annelina,1-2-5-4-3-6-7-8-9-10-1,0.9231639886942632,71.28300000000013,C2_S2,80.0,36,female,2.0,2.0,1.0,4.0,347.75122967436465,0.0
183,C2,S2,4,5,Annelina,1-3-2-4-5-6-7-8-9-10-1,3.843443671554394,74.07999999999993,C2_S2,80.0,36,female,2.0,2.0,1.0,4.0,360.3786826993764,3.631174226712618
184,C2,S2,5,5,Annelina,1-2-3-4-5-6-7-8-9-10-1,0.0,108.7299999999998,C2_S2,100.0,36,female,2.0,2.0,1.0,4.0,348.98039496722794,0.35346109171613277
185,C2,S2,6,5,Annelina,1-2-3-4-5-6-7-8-9-10-1,0.475686534874999,90.09799999999971,C2_S2,100.0,36,female,2.0,2.0,1.0,4.0,348.98039496722794,0.35346109171613277
186,C2,S3,1,6,Annelina,1-2-5-4-3-6-7-8-9-10-1,1.3711917761244186,126.43100000000004,C2_S3,80.0,36,female,2.0,2.0,1.0,4.0,521.64189924275,0.0
187,C2,S3,2,6,Annelina,1-2-3-4-5-6-7-8-9-10-1,0.3518766110419729,121.38499999999976,C2_S3,100.0,36,female,2.0,2.0,1.0,4.0,523.4700442506889,0.3504597714625273
188,C2,S3,3,6,Annelina,1-2-5-4-3-6-7-8-9-10-1,0.0,110.596,C2_S3,80.0,36,female,2.0,2.0,1.0,4.0,521.64189924275,0.0
189,C2,S3,4,6,Annelina,1-2-5-4-3-6-7-8-9-10-1,0.3581377607046466,113.29300000000012,C2_S3,80.0,36,female,2.0,2.0,1.0,4.0,521.64189924275,0.0
190,C2,S3,5,6,Annelina,1-2-5-4-3-6-7-8-9-10-1,0.1679914617183814,93.62800000000016,C2_S3,80.0,36,female,2.0,2.0,1.0,4.0,521.64189924275,0.0
191,C2,S3,6,6,Annelina,1-2-3-4-5-6-7-8-9-10-1,2.487256152301988,109.11300000000028,C2_S3,100.0,36,female,2.0,2.0,1.0,4.0,523.4700442506889,0.3504597714625273
192,C3,S1,1,8,Annelina,1-10-9-8-6-7-5-4-3-2-1,5.7224267945896,80.27399999999989,C3_S1,80.0,36,female,2.0,2.0,1.0,4.0,168.48027569921615,3.81222411591463
193,C3,S1,2,8,Annelina,1-10-9-8-6-7-5-4-3-2-1,6.003546769442789,38.86299999999983,C3_S1,80.0,36,female,2.0,2.0,1.0,4.0,168.48027569921615,3.81222411591463
194,C3,S1,3,8,Annelina,1-2-3-4-5-6-7-8-9-10-1,0.0,59.22699999999986,C3_S1,100.0,36,female,2.0,2.0,1.0,4.0,162.29329169471842,0.0
195,C3,S1,4,8,Annelina,1-2-3-4-5-6-7-8-9-10-1,1.5289796006670957,34.05099999999993,C3_S1,100.0,36,female,2.0,2.0,1.0,4.0,162.29329169471842,0.0
196,C3,S1,5,8,Annelina,1-10-9-8-7-6-5-4-3-2-1,3.058150093123369,44.84099999999989,C3_S1,100.0,36,female,2.0,2.0,1.0,4.0,162.29329169471842,0.0
197,C3,S1,6,8,Annelina,1-2-3-4-5-6-7-8-9-10-1,0.0574584285406035,35.98299999999972,C3_S1,100.0,36,female,2.0,2.0,1.0,4.0,162.29329169471842,0.0
198,C3,S2,1,9,Annelina,1-10-9-8-6-7-5-4-3-2-1,5.2482374000357455,96.759,C3_S2,80.0,36,female,2.0,2.0,1.0,4.0,337.08522054641577,3.8155342323420327
199,C3,S2,2,9,Annelina,1-2-3-4-5-6-7-8-9-10-1,1.3286038076548192,88.05000000000018,C3_S2,100.0,36,female,2.0,2.0,1.0,4.0,324.69632125767396,0.0
200,C3,S2,3,9,Annelina,1-2-3-4-5-6-7-8-9-10-1,0.0,54.43200000000024,C3_S2,100.0,36,female,2.0,2.0,1.0,4.0,324.69632125767396,0.0
201,C3,S2,4,9,Annelina,1-10-9-8-6-7-5-4-3-2-1,4.657276583205064,64.10600000000022,C3_S2,80.0,36,female,2.0,2.0,1.0,4.0,337.08522054641577,3.8155342323420327
202,C3,S2,5,9,Annelina,1-10-9-8-7-6-5-4-3-2-1,1.6407148835853271,62.72400000000016,C3_S2,100.0,36,female,2.0,2.0,1.0,4.0,324.696321257674,1.750664086387907e-14
203,C3,S2,6,9,Annelina,1-2-3-4-5-6-7-8-9-10-1,1.5670759806764551,73.56399999999985,C3_S2,100.0,36,female,2.0,2.0,1.0,4.0,324.69632125767396,0.0
204,C3,S3,1,10,Annelina,1-10-9-8-6-7-5-4-3-2-1,5.267145207546513,131.5250000000001,C3_S3,80.0,36,female,2.0,2.0,1.0,4.0,505.62927303692754,3.8152282875650387
205,C3,S3,2,10,Annelina,1-2-3-4-5-6-7-8-9-10-1,0.1860047024080446,83.60500000000002,C3_S3,100.0,36,female,2.0,2.0,1.0,4.0,487.04730642825325,0.0
206,C3,S3,3,10,Annelina,1-2-3-4-5-6-7-8-9-10-1,0.7274601580791014,85.06999999999971,C3_S3,100.0,36,female,2.0,2.0,1.0,4.0,487.04730642825325,0.0
207,C3,S3,4,10,Annelina,1-2-3-4-5-6-7-8-9-10-1,0.3433118921621016,83.7539999999999,C3_S3,100.0,36,female,2.0,2.0,1.0,4.0,487.04730642825325,0.0
208,C3,S3,5,10,Annelina,1-2-3-4-5-6-7-8-9-10-1,0.0,86.05199999999968,C3_S3,100.0,36,female,2.0,2.0,1.0,4.0,487.04730642825325,0.0
209,C3,S3,6,10,Annelina,1-10-9-8-7-6-5-4-3-2-1,0.7139517844437056,79.50800000000072,C3_S3,100.0,36,female,2.0,2.0,1.0,4.0,487.04730642825336,2.3342052449757914e-14
210,C4,S1,1,13,Annelina,1-2-3-4-5-6-7-8-9-10-1,2.572509409883715,32.78600000000006,C4_S1,100.0,36,female,2.0,2.0,1.0,4.0,163.18914552003673,0.0
211,C4,S1,2,13,Annelina,1-2-3-4-5-6-7-8-9-10-1,0.0,35.08399999999983,C4_S1,100.0,36,female,2.0,2.0,1.0,4.0,163.18914552003673,0.0
212,C4,S1,3,13,Annelina,1-2-3-4-5-8-6-7-9-10-1,12.084701291158156,28.22299999999996,C4_S1,70.0,36,female,2.0,2.0,1.0,4.0,173.66749328546774,6.420983290303739
213,C4,S1,4,13,Annelina,1-2-3-4-5-6-7-8-9-10-1,2.645396860145316,30.953999999999724,C4_S1,100.0,36,female,2.0,2.0,1.0,4.0,163.18914552003673,0.0
214,C4,S1,5,13,Annelina,1-2-3-4-5-6-7-8-9-10-1,1.3574654907660069,32.185999999999694,C4_S1,100.0,36,female,2.0,2.0,1.0,4.0,163.18914552003673,0.0
215,C4,S1,6,13,Annelina,1-2-3-4-5-6-7-8-9-10-1,0.6366895937347228,25.29300000000057,C4_S1,100.0,36,female,2.0,2.0,1.0,4.0,163.18914552003673,0.0
216,C4,S2,1,11,Annelina,1-2-3-4-5-6-7-9-10-8-1,41.7787320006868,92.21299999999974,C4_S2,70.0,36,female,2.0,2.0,1.0,4.0,411.11382550348657,25.95092681066401
217,C4,S2,2,11,Annelina,1-10-9-8-7-6-5-4-3-2-1,1.0302513755195566,77.39300000000003,C4_S2,100.0,36,female,2.0,2.0,1.0,4.0,326.4079399125775,1.741483950299509e-14
218,C4,S2,3,11,Annelina,1-2-3-4-5-6-8-7-9-10-1,7.3343923970158595,72.16600000000017,C4_S2,80.0,36,female,2.0,2.0,1.0,4.0,339.9584871743721,4.15141471908556
219,C4,S2,4,11,Annelina,1-10-9-8-7-6-5-4-3-2-1,5.390489773126291,56.11399999999958,C4_S2,100.0,36,female,2.0,2.0,1.0,4.0,326.4079399125775,1.741483950299509e-14
220,C4,S2,5,11,Annelina,1-10-9-7-8-6-5-4-3-2-1,6.6679866291921215,55.26400000000013,C4_S2,80.0,36,female,2.0,2.0,1.0,4.0,339.9584871743721,4.15141471908556
221,C4,S2,6,11,Annelina,1-10-9-8-7-6-5-4-3-2-1,0.0,57.21200000000045,C4_S2,100.0,36,female,2.0,2.0,1.0,4.0,326.4079399125775,1.741483950299509e-14
222,C4,S3,1,12,Annelina,1-10-9-8-7-6-5-4-3-2-1,2.830822912874809,88.08299999999963,C4_S3,100.0,36,female,2.0,2.0,1.0,4.0,489.6036157312779,0.0
223,C4,S3,2,12,Annelina,1-10-9-7-8-6-5-4-3-2-1,5.514992834397528,99.08899999999994,C4_S3,80.0,36,female,2.0,2.0,1.0,4.0,509.9410079226358,4.153848447581765
224,C4,S3,3,12,Annelina,1-10-9-8-7-6-5-4-3-2-1,3.4726731468636967,89.08300000000054,C4_S3,100.0,36,female,2.0,2.0,1.0,4.0,489.6036157312779,0.0
225,C4,S3,4,12,Annelina,1-2-3-4-5-6-8-7-9-10-1,8.856549393465377,100.17199999999956,C4_S3,80.0,36,female,2.0,2.0,1.0,4.0,509.9410079226358,4.153848447581765
226,C4,S3,5,12,Annelina,1-2-3-4-5-6-7-8-9-10-1,0.4326621934942263,82.27300000000014,C4_S3,100.0,36,female,2.0,2.0,1.0,4.0,489.6036157312779,0.0
227,C4,S3,6,12,Annelina,1-2-3-4-5-6-7-8-9-10-1,0.0,76.42799999999988,C4_S3,100.0,36,female,2.0,2.0,1.0,4.0,489.6036157312779,0.0
228,demo,session,1,0,Annelina,1-2-3-4-5-6-1,10.007080705309145,37.49785,demo_session,66.66666666666667,36,female,2.0,2.0,1.0,4.0,151.94837931338816,0.0
229,demo,session,2,0,Annelina,1-6-5-4-3-2-1,6.613143024250158,27.49068,demo_session,66.66666666666667,36,female,2.0,2.0,1.0,4.0,151.94837931338816,0.0
230,demo,session,3,0,Annelina,1-2-3-4-5-6-1,10.976324690753884,45.30712000000001,demo_session,66.66666666666667,36,female,2.0,2.0,1.0,4.0,151.94837931338816,0.0
231,demo,session,4,0,Annelina,1-2-3-4-5-6-1,4.407862199796308,52.633600000000015,demo_session,66.66666666666667,36,female,2.0,2.0,1.0,4.0,151.94837931338816,0.0
232,demo,session,5,0,Annelina,1-2-3-4-5-6-1,5.029477010722887,24.56010000000001,demo_session,66.66666666666667,36,female,2.0,2.0,1.0,4.0,151.94837931338816,0.0
233,demo,session,6,0,Annelina,1-2-3-4-5-6-1,2.683244038058945,27.90700000000001,demo_session,66.66666666666667,36,female,2.0,2.0,1.0,4.0,151.94837931338816,0.0
234,C1,S1,1,12,Carla,1-2-3-4-5-6-7-8-9-10-1,0.929171451018308,56.54679999999996,C1_S1,100.0,24,female,,,,,172.8367286977851,1.6444253281431282e-14
235,C1,S1,2,12,Carla,1-2-3-4-5-6-7-8-9-10-1,2.2370822505590064,62.774,C1_S1,100.0,24,female,,,,,172.8367286977851,1.6444253281431282e-14
236,C1,S1,3,12,Carla,1-2-3-4-5-6-7-8-9-10-1,1.7343325074031537,55.69730000000004,C1_S1,100.0,24,female,,,,,172.8367286977851,1.6444253281431282e-14
237,C1,S1,4,12,Carla,1-2-3-4-5-6-7-8-9-10-1,0.8754457001269107,59.3605,C1_S1,100.0,24,female,,,,,172.8367286977851,1.6444253281431282e-14
238,C1,S1,5,12,Carla,1-2-3-4-5-6-7-8-9-10-1,1.8655949718982223,46.07310000000007,C1_S1,100.0,24,female,,,,,172.8367286977851,1.6444253281431282e-14
239,C1,S1,6,12,Carla,1-2-3-4-5-6-7-8-9-10-1,0.0,49.48659999999995,C1_S1,100.0,24,female,,,,,172.8367286977851,1.6444253281431282e-14
240,C1,S2,1,11,Carla,1-2-3-4-5-6-7-8-9-10-1,1.0290250049897012,112.3604,C1_S2,100.0,24,female,,,,,345.6734573955702,1.6444253281431282e-14
241,C1,S2,2,11,Carla,1-2-3-4-5-6-7-8-9-10-1,1.005474827509664,105.9331,C1_S2,100.0,24,female,,,,,345.6734573955702,1.6444253281431282e-14
242,C1,S2,3,11,Carla,1-2-3-4-5-6-7-8-9-10-1,0.0653223047852209,98.90650000000002,C1_S2,100.0,24,female,,,,,345.6734573955702,1.6444253281431282e-14
243,C1,S2,4,11,Carla,1-2-3-4-5-6-7-8-9-10-1,0.0,73.01439999999997,C1_S2,100.0,24,female,,,,,345.6734573955702,1.6444253281431282e-14
244,C1,S2,5,11,Carla,1-2-3-4-5-6-7-8-9-10-1,0.1916984446874088,89.33249999999998,C1_S2,100.0,24,female,,,,,345.6734573955702,1.6444253281431282e-14
245,C1,S2,6,11,Carla,1-2-3-4-5-6-7-8-9-10-1,0.3813068111234545,89.0326,C1_S2,100.0,24,female,,,,,345.6734573955702,1.6444253281431282e-14
246,C1,S3,1,13,Carla,1-2-3-4-5-6-7-8-9-10-1,0.278807821028681,138.50199999999995,C1_S3,100.0,24,female,,,,,518.5101860933553,0.0
247,C1,S3,2,13,Carla,1-2-3-4-5-6-7-8-9-10-1,5.7477873840142655,119.73700000000008,C1_S3,100.0,24,female,,,,,518.5101860933553,0.0
248,C1,S3,3,13,Carla,1-2-3-4-5-6-7-8-9-10-1,0.0958438395797719,129.89300000000003,C1_S3,100.0,24,female,,,,,518.5101860933553,0.0
249,C1,S3,4,13,Carla,1-2-3-4-5-6-7-8-9-10-1,0.0305134694476829,134.48900000000003,C1_S3,100.0,24,female,,,,,518.5101860933553,0.0
250,C1,S3,5,13,Carla,1-2-3-4-5-6-7-8-9-10-1,0.1250137037997064,126.29700000000004,C1_S3,100.0,24,female,,,,,518.5101860933553,0.0
251,C1,S3,6,13,Carla,1-2-3-4-5-6-7-8-9-10-1,0.0,125.99800000000003,C1_S3,100.0,24,female,,,,,518.5101860933553,0.0
252,C2,S1,1,5,Carla,1-2-5-4-3-6-7-8-9-10-1,3.7377042713538393,128.9447,C2_S1,80.0,24,female,,,,,173.87526226247925,0.0
253,C2,S1,2,5,Carla,1-2-4-5-3-6-7-8-9-10-1,2.546269044934923,71.69890000000001,C2_S1,70.0,24,female,,,,,174.08114162769206,0.1184063578302569
254,C2,S1,3,5,Carla,1-2-4-5-6-3-7-8-9-10-1,3.397470311196966,75.8783,C2_S1,70.0,24,female,,,,,177.1579153474228,1.8879356627443116
255,C2,S1,4,5,Carla,1-2-4-5-3-6-7-8-9-10-1,1.8976056035053948,56.3467,C2_S1,70.0,24,female,,,,,174.08114162769206,0.1184063578302569
256,C2,S1,5,5,Carla,1-2-4-5-3-6-7-8-9-10-1,0.0,59.9434,C2_S1,70.0,24,female,,,,,174.08114162769206,0.1184063578302569
257,C2,S1,6,5,Carla,1-2-4-5-3-6-7-8-9-10-1,0.4302233771548968,58.76120000000003,C2_S1,70.0,24,female,,,,,174.08114162769206,0.1184063578302569
258,C2,S2,1,7,Carla,1-2-5-4-3-6-7-8-9-10-1,1.4189392218005688,157.384,C2_S2,80.0,24,female,,,,,347.75122967436465,0.0
259,C2,S2,2,7,Carla,1-2-5-4-3-6-7-8-9-10-1,1.60223661534439,133.63999999999987,C2_S2,80.0,24,female,,,,,347.75122967436465,0.0
260,C2,S2,3,7,Carla,1-2-3-4-5-6-7-8-9-10-1,1.3007414387014045,168.4079999999999,C2_S2,100.0,24,female,,,,,348.98039496722794,0.35346109171613277
261,C2,S2,4,7,Carla,1-2-3-4-5-6-7-8-9-10-1,0.2581947038220912,143.06500000000003,C2_S2,100.0,24,female,,,,,348.98039496722794,0.35346109171613277
262,C2,S2,5,7,Carla,1-2-3-4-5-6-7-8-9-10-1,0.1421113179514525,105.55000000000018,C2_S2,100.0,24,female,,,,,348.98039496722794,0.35346109171613277
263,C2,S2,6,7,Carla,1-2-3-4-5-6-7-8-9-10-1,0.0,103.10200000000032,C2_S2,100.0,24,female,,,,,348.98039496722794,0.35346109171613277
264,C2,S3,1,6,Carla,1-2-5-4-3-6-7-8-9-10-1,0.6506606834721328,193.8667,C2_S3,80.0,24,female,,,,,521.64189924275,0.0
265,C2,S3,2,6,Carla,1-2-4-5-3-6-7-8-9-10-1,1.297257546202512,149.02570000000003,C2_S3,70.0,24,female,,,,,522.2552452432394,0.11757989559116594
266,C2,S3,3,6,Carla,1-2-5-4-3-6-7-8-9-10-1,7.314271669542598,154.6869999999999,C2_S3,80.0,24,female,,,,,521.64189924275,0.0
267,C2,S3,4,6,Carla,1-2-4-5-6-3-7-8-9-10-1,2.274117994598245,160.89779999999996,C2_S3,70.0,24,female,,,,,531.4478288747725,1.879820169019679
268,C2,S3,5,6,Carla,1-2-5-4-3-6-7-8-9-10-1,0.0,194.2170000000001,C2_S3,80.0,24,female,,,,,521.64189924275,0.0
269,C2,S3,6,6,Carla,1-2-5-4-3-6-7-8-9-10-1,0.0339563483131962,149.7750000000001,C2_S3,80.0,24,female,,,,,521.64189924275,0.0
270,C3,S1,1,10,Carla,1-2-3-4-5-6-7-8-9-10-1,1.6338137282228955,78.04299999999967,C3_S1,100.0,24,female,,,,,162.29329169471842,0.0
271,C3,S1,2,10,Carla,1-2-3-4-5-6-7-8-9-10-1,1.0471587868033254,60.94200000000001,C3_S1,100.0,24,female,,,,,162.29329169471842,0.0
272,C3,S1,3,10,Carla,1-2-3-4-5-6-7-8-9-10-1,2.052768846437201,58.86099999999988,C3_S1,100.0,24,female,,,,,162.29329169471842,0.0
273,C3,S1,4,10,Carla,1-2-3-4-5-6-7-8-9-10-1,1.1852837679919044,52.16700000000037,C3_S1,100.0,24,female,,,,,162.29329169471842,0.0
274,C3,S1,5,10,Carla,1-2-3-4-5-6-7-8-9-10-1,1.319482885195948,91.79699999999956,C3_S1,100.0,24,female,,,,,162.29329169471842,0.0
275,C3,S1,6,10,Carla,1-2-3-4-5-6-7-8-9-10-1,0.0,60.07700000000023,C3_S1,100.0,24,female,,,,,162.29329169471842,0.0
276,C3,S2,1,8,Carla,1-2-3-4-5-6-7-8-9-10-1,0.2502570623539141,126.98000000000002,C3_S2,100.0,24,female,,,,,324.69632125767396,0.0
277,C3,S2,2,8,Carla,1-3-2-4-5-6-7-8-9-10-1,5.971111933879847,130.76000000000022,C3_S2,80.0,24,female,,,,,345.4977015537381,6.406410831971366
278,C3,S2,3,8,Carla,1-2-3-4-5-6-7-8-9-10-1,1.108802493941079,114.02599999999984,C3_S2,100.0,24,female,,,,,324.69632125767396,0.0
279,C3,S2,4,8,Carla,1-2-3-4-5-6-7-8-9-10-1,0.5537508577998691,113.70900000000027,C3_S2,100.0,24,female,,,,,324.69632125767396,0.0
280,C3,S2,5,8,Carla,1-2-3-4-5-6-7-8-9-10-1,0.1796977689113301,104.20200000000024,C3_S2,100.0,24,female,,,,,324.69632125767396,0.0
281,C3,S2,6,8,Carla,1-2-3-4-5-6-7-8-9-10-1,0.0,106.5659999999998,C3_S2,100.0,24,female,,,,,324.69632125767396,0.0
282,C3,S3,1,9,Carla,1-2-3-4-5-6-7-8-9-10-1,0.5123361574662646,165.86000000000013,C3_S3,100.0,24,female,,,,,487.04730642825325,0.0
283,C3,S3,2,9,Carla,1-2-3-4-5-6-7-8-9-10-1,0.0,153.33799999999974,C3_S3,100.0,24,female,,,,,487.04730642825325,0.0
284,C3,S3,3,9,Carla,1-2-3-4-5-6-7-8-9-10-1,0.0292512434916986,156.98399999999992,C3_S3,100.0,24,female,,,,,487.04730642825325,0.0
285,C3,S3,4,9,Carla,1-2-3-4-5-7-6-8-9-10-1,3.781675246752437,137.5859999999998,C3_S3,80.0,24,female,,,,,505.62927303692754,3.8152282875650387
286,C3,S3,5,9,Carla,1-2-3-4-5-6-7-8-9-10-1,0.7164253055478558,140.0340000000001,C3_S3,100.0,24,female,,,,,487.04730642825325,0.0
287,C3,S3,6,9,Carla,1-2-3-4-5-6-7-8-9-10-1,0.1420924138427441,139.80099999999993,C3_S3,100.0,24,female,,,,,487.04730642825325,0.0
288,C4,S1,1,2,Carla,1-10-9-7-8-6-5-4-3-2-1,4.224819203279433,244.06900000000007,C4_S1,80.0,24,female,,,,,169.9577492664097,4.147704631213912
